cdr_id,subscriber_id,call_timestamp,call_type,duration_seconds,tower_circle,network_type,ingestion_batch
CDR003834,SUB00427,2025-02-21 07:00:00,SMS,1984,Madhya Pradesh,5G,BATCH_2
CDR003835,SUB00718,2025-01-14 00:36:00,Data,1164,Tamil Nadu,4G,BATCH_2
CDR003836,SUB00952,2025-04-25 01:40:00,Data,610,Tamil Nadu,4G,BATCH_1
CDR003837,SUB00765,2025-03-11 14:03:00,Voice,3364,Punjab,4G,BATCH_3
CDR003838,SUB00638,2025-02-13 17:57:00,Data,3428,Gujarat,3G,BATCH_3
CDR003839,SUB00763,2025-05-01 02:28:00,Data,3452,Jammu & Kashmir,4G,BATCH_2
CDR003840,SUB00465,2025-04-07 19:28:00,SMS,160,Madhya Pradesh,5G,BATCH_1
CDR003841,SUB00758,2025-03-02 22:49:00,Data,988,Mumbai,5G,BATCH_1
CDR003842,SUB00703,2025-03-30 23:23:00,Data,353,West Bengal,5G,BATCH_3
CDR003843,SUB00735,2025-06-16 02:31:00,Data,877,West Bengal,4G,BATCH_3
CDR003844,SUB00532,2025-06-04 22:52:00,SMS,2970,UP East,3G,BATCH_2
CDR003845,SUB00735,2025-06-11 09:59:00,SMS,3401,Kerala,5G,BATCH_2
CDR003846,SUB00954,2025-04-05 14:01:00,Data,2047,West Bengal,4G,BATCH_1
CDR003847,SUB00402,2025-02-16 00:30:00,Data,2664,UP West,4G,BATCH_1
CDR003848,SUB00739,2025-02-16 14:07:00,Data,2720,Punjab,4G,BATCH_1
CDR003849,SUB00955,2025-06-11 21:24:00,Data,3364,Karnataka,3G,BATCH_3
CDR003850,SUB00882,2025-01-06 23:07:00,Voice,2493,Gujarat,4G,BATCH_1
CDR003851,SUB00070,2025-05-31 08:54:00,Data,24,Jammu & Kashmir,3G,BATCH_3
CDR003852,SUB00051,2025-02-20 04:31:00,Data,1673,Maharashtra,3G,BATCH_3
CDR003852,SUB00051,2025-02-20 04:31:00,Data,1673,Maharashtra,3G,BATCH_4
CDR003853,SUB00952,2025-06-21 21:44:00,Data,1901,Odisha,4G,BATCH_2
CDR003854,SUB00087,2025-03-13 21:37:00,SMS,559,West Bengal,5G,BATCH_1
CDR003855,SUB00103,2025-01-27 18:21:00,SMS,2662,Telangana,5G,BATCH_3
CDR003856,SUB00314,2025-04-22 00:31:00,SMS,838,Telangana,4G,BATCH_3
CDR003857,SUB00713,2025-05-25 21:07:00,Data,3358,Punjab,3G,BATCH_1
CDR003858,SUB00836,2025-01-31 06:23:00,SMS,993,Himachal Pradesh,5G,BATCH_3
CDR003859,SUB00290,2025-05-16 21:39:00,Voice,1450,Delhi,3G,BATCH_2
CDR003860,SUB00435,2025-04-30 23:17:00,Data,2160,Bihar,5G,BATCH_2
CDR003861,SUB00555,2025-01-31 17:08:00,Data,472,Assam,5G,BATCH_2
CDR003862,SUB00461,2025-03-14 15:28:00,Data,987,Madhya Pradesh,5G,BATCH_3
CDR003863,SUB00968,2025-03-27 20:35:00,SMS,895,Jammu & Kashmir,3G,BATCH_2
CDR003864,SUB00593,2025-06-01 15:48:00,Voice,736,Madhya Pradesh,3G,BATCH_1
CDR003865,SUB00627,2025-02-21 01:44:00,SMS,1051,Bihar,5G,BATCH_3
CDR003866,SUB00391,2025-05-06 03:36:00,Voice,2338,Bihar,5G,BATCH_3
CDR003867,SUB00379,2025-03-03 21:02:00,Voice,2578,Karnataka,3G,BATCH_3
CDR003868,SUB00222,2025-01-11 10:41:00,SMS,2182,Kerala,5G,BATCH_3
CDR003869,SUB00489,2025-04-06 07:15:00,SMS,3463,UP West,3G,BATCH_2
CDR003870,SUB00055,2025-02-04 19:43:00,SMS,3186,Jammu & Kashmir,4G,BATCH_2
CDR003871,SUB00127,2025-01-30 05:35:00,Voice,1661,Himachal Pradesh,5G,BATCH_3
CDR003872,SUB00764,2025-04-05 03:28:00,Voice,2347,Punjab,3G,BATCH_1
CDR003873,SUB00085,2025-04-23 20:29:00,Data,1777,UP West,3G,BATCH_1
CDR003874,SUB00284,2025-06-25 23:51:00,SMS,1539,Telangana,5G,BATCH_1
CDR003875,SUB00989,2025-05-04 22:42:00,SMS,2978,Assam,5G,BATCH_1
CDR003876,SUB00209,2025-01-19 04:42:00,SMS,877,UP East,5G,BATCH_2
CDR003877,SUB00254,2025-05-09 22:04:00,Voice,2835,UP West,4G,BATCH_2
CDR003877,SUB00254,2025-05-09 22:04:00,Voice,2835,UP West,4G,BATCH_4
CDR003878,SUB00602,2025-02-06 14:10:00,Voice,2545,Rajasthan,5G,BATCH_1
CDR003879,SUB00193,2025-04-08 18:44:00,SMS,1856,Telangana,4G,BATCH_2
CDR003880,SUB00627,2025-03-07 06:12:00,Data,421,Bihar,5G,BATCH_2
CDR003881,SUB00810,2025-04-28 00:51:00,Data,2209,UP West,4G,BATCH_1
CDR003882,SUB00778,2025-03-11 07:49:00,Data,2644,Rajasthan,4G,BATCH_1
CDR003883,SUB00735,2025-01-18 00:19:00,Voice,3524,Assam,5G,BATCH_3
CDR003884,SUB00638,2025-02-19 11:17:00,Data,625,Tamil Nadu,3G,BATCH_1
CDR003885,SUB00819,2025-01-19 16:34:00,Data,2528,Bihar,5G,BATCH_3
CDR003886,SUB00220,2025-02-09 20:37:00,Voice,1524,Odisha,4G,BATCH_1
CDR003887,SUB00816,2025-05-09 20:04:00,Voice,375,UP West,5G,BATCH_2
CDR003887,SUB00816,2025-05-09 20:04:00,Voice,375,UP West,5G,BATCH_4
CDR003888,SUB00194,2025-03-18 14:23:00,SMS,227,Telangana,3G,BATCH_2
CDR003889,SUB00956,2025-06-25 05:24:00,Voice,1246,UP West,4G,BATCH_2
CDR003890,SUB00167,2025-01-01 05:07:00,Voice,1409,Rajasthan,4G,BATCH_3
CDR003891,SUB00174,2025-02-06 21:15:00,Data,1175,Mumbai,4G,BATCH_1
CDR003892,SUB00253,2025-06-20 09:14:00,SMS,1586,West Bengal,3G,BATCH_3
CDR003893,SUB00854,2025-03-08 15:43:00,Voice,2962,Maharashtra,3G,BATCH_2
CDR003894,SUB00811,2025-03-05 18:33:00,Voice,220,Odisha,5G,BATCH_2
CDR003895,SUB00195,2025-03-28 04:04:00,SMS,2600,Karnataka,5G,BATCH_1
CDR003895,SUB00195,2025-03-28 04:04:00,SMS,2600,Karnataka,5G,BATCH_4
CDR003896,SUB00175,2025-02-12 09:40:00,Voice,2007,UP West,4G,BATCH_1
CDR003897,SUB00043,2025-06-05 10:27:00,SMS,2731,Karnataka,5G,BATCH_3
CDR003898,SUB00344,2025-03-11 03:12:00,Voice,2771,Haryana,4G,BATCH_2
CDR003899,SUB00823,2025-01-04 04:33:00,SMS,2456,Karnataka,4G,BATCH_2
CDR003900,SUB00901,2025-03-23 17:07:00,SMS,2659,Andhra Pradesh,3G,BATCH_3
CDR003901,SUB00485,2025-05-21 05:36:00,Voice,2893,UP West,3G,BATCH_3
CDR003902,SUB00607,2025-02-15 05:05:00,Data,3543,Tamil Nadu,5G,BATCH_3
CDR003903,SUB00290,2025-02-10 18:37:00,Data,1117,North East,3G,BATCH_2
CDR003904,SUB00008,2025-01-22 06:52:00,Data,1492,West Bengal,5G,BATCH_3
CDR003905,SUB00124,2025-03-14 05:26:00,SMS,640,Mumbai,3G,BATCH_1
CDR003906,SUB00032,2025-01-28 14:19:00,Voice,633,Delhi,5G,BATCH_3
CDR003907,SUB00719,2025-03-20 13:39:00,Data,2113,North East,4G,BATCH_2
CDR003908,SUB00305,2025-05-20 02:44:00,Data,611,Odisha,3G,BATCH_3
CDR003909,SUB00678,2025-04-09 14:56:00,Data,1349,Andhra Pradesh,3G,BATCH_2
CDR003910,SUB00280,2025-06-27 20:36:00,Voice,1293,Haryana,3G,BATCH_3
CDR003911,SUB00671,2025-01-07 03:06:00,Voice,262,North East,4G,BATCH_1
CDR003912,SUB00368,2025-04-14 17:49:00,Voice,975,UP East,3G,BATCH_3
CDR003913,SUB00733,2025-01-04 23:08:00,Voice,2985,Rajasthan,4G,BATCH_1
CDR003914,SUB00489,2025-01-21 20:15:00,Voice,51,Kerala,4G,BATCH_1
CDR003915,SUB00991,2025-03-06 05:15:00,Data,1746,Odisha,3G,BATCH_2
CDR003916,SUB00031,2025-03-21 04:39:00,Data,820,Telangana,5G,BATCH_3
CDR003917,SUB00770,2025-05-18 15:40:00,Data,1757,West Bengal,4G,BATCH_2
CDR003918,SUB00553,2025-06-29 15:31:00,Voice,317,Delhi,4G,BATCH_3
CDR003919,SUB00813,2025-03-16 22:03:00,Voice,997,Haryana,5G,BATCH_1
CDR003920,SUB00380,2025-01-19 00:44:00,Data,3345,Andhra Pradesh,5G,BATCH_2
CDR003921,SUB00149,2025-03-14 14:51:00,Voice,1421,Rajasthan,3G,BATCH_2
CDR003922,SUB00907,2025-01-17 13:47:00,Data,2188,Himachal Pradesh,5G,BATCH_1
CDR003923,SUB00498,2025-04-22 23:48:00,Data,2931,Gujarat,5G,BATCH_3
CDR003924,SUB00190,2025-02-26 17:42:00,Voice,3307,Jammu & Kashmir,3G,BATCH_3
CDR003925,SUB00930,2025-04-08 20:12:00,Data,2576,Punjab,4G,BATCH_3
CDR003926,SUB00529,2025-01-06 15:56:00,Data,172,Rajasthan,3G,BATCH_3
CDR003927,SUB00361,2025-04-27 20:14:00,Voice,2144,Andhra Pradesh,5G,BATCH_2
CDR003928,SUB00073,2025-01-21 23:27:00,Data,2379,Himachal Pradesh,3G,BATCH_3
CDR003929,SUB00196,2025-03-23 07:19:00,Data,1925,Delhi,4G,BATCH_1
CDR003930,SUB00876,2025-06-17 00:31:00,SMS,1545,Mumbai,5G,BATCH_3
CDR003931,SUB00793,2025-03-18 18:18:00,Data,2376,Andhra Pradesh,5G,BATCH_2
CDR003932,SUB00355,2025-04-27 12:32:00,SMS,2895,Bihar,3G,BATCH_1
CDR003933,SUB00957,2025-01-03 10:58:00,Data,1478,Karnataka,5G,BATCH_2
CDR003934,SUB00758,2025-04-02 08:47:00,Voice,677,Madhya Pradesh,5G,BATCH_2
CDR003935,SUB00201,2025-02-18 22:02:00,Data,1351,Andhra Pradesh,3G,BATCH_2
CDR003936,SUB00596,2025-04-16 06:42:00,Data,1461,Tamil Nadu,5G,BATCH_3
CDR003937,SUB00102,2025-01-07 19:26:00,SMS,1274,UP West,3G,BATCH_3
CDR003938,SUB00882,2025-04-20 07:25:00,SMS,3017,Andhra Pradesh,3G,BATCH_2
CDR003939,SUB00258,2025-01-17 15:15:00,SMS,593,Kerala,3G,BATCH_2
CDR003940,SUB00887,2025-06-29 15:53:00,Data,3232,Odisha,3G,BATCH_3
CDR003941,SUB00979,2025-06-23 05:13:00,Data,3391,Jammu & Kashmir,3G,BATCH_1
CDR003942,SUB00452,2025-01-17 16:52:00,Data,2688,Himachal Pradesh,3G,BATCH_2
CDR003943,SUB00315,2025-06-22 14:47:00,Data,3498,UP West,3G,BATCH_1
CDR003944,SUB00166,2025-04-23 23:20:00,Data,1743,Gujarat,4G,BATCH_1
CDR003945,SUB00314,2025-06-05 06:15:00,Voice,76,Jammu & Kashmir,5G,BATCH_2
CDR003946,SUB00247,2025-01-14 13:46:00,SMS,3210,Himachal Pradesh,4G,BATCH_3
CDR003947,SUB00028,2025-03-02 17:06:00,Data,3291,Mumbai,3G,BATCH_3
CDR003948,SUB00561,2025-04-06 22:05:00,Data,163,Delhi,3G,BATCH_1
CDR003949,SUB00312,2025-01-20 22:16:00,Voice,2238,Karnataka,4G,BATCH_1
CDR003950,SUB00269,2025-04-19 02:27:00,Data,2263,Assam,5G,BATCH_2
CDR003951,SUB00648,2025-02-19 05:48:00,Voice,1163,Himachal Pradesh,5G,BATCH_3
CDR003952,SUB00937,2025-01-03 06:42:00,Voice,94,Rajasthan,3G,BATCH_3
CDR003953,SUB00508,2025-03-07 06:46:00,Voice,1266,UP East,3G,BATCH_1
CDR003953,SUB00508,2025-03-07 06:46:00,Voice,1266,UP East,3G,BATCH_4
CDR003954,SUB00370,2025-01-17 01:51:00,Voice,1215,West Bengal,3G,BATCH_1
CDR003954,SUB00370,2025-01-17 01:51:00,Voice,1215,West Bengal,3G,BATCH_4
CDR003955,SUB00300,2025-01-29 06:07:00,Voice,1387,Madhya Pradesh,4G,BATCH_3
CDR003956,SUB00311,2025-02-04 01:46:00,SMS,3122,Kerala,5G,BATCH_3
CDR003957,SUB00238,2025-06-02 11:27:00,Data,1911,Kerala,5G,BATCH_1
CDR003958,SUB00814,2025-01-20 22:33:00,Data,3116,Jammu & Kashmir,5G,BATCH_3
CDR003959,SUB00568,2025-04-27 15:27:00,SMS,3022,Odisha,4G,BATCH_1
CDR003960,SUB00492,2025-04-29 21:04:00,Voice,3245,Haryana,5G,BATCH_3
CDR003961,SUB00995,2025-05-27 07:39:00,SMS,2644,Telangana,3G,BATCH_1
CDR003962,SUB00488,2025-02-27 01:17:00,SMS,488,Himachal Pradesh,4G,BATCH_2
CDR003963,SUB00514,2025-04-15 16:51:00,Voice,2652,Odisha,5G,BATCH_1
CDR003964,SUB00552,2025-05-23 21:01:00,SMS,2380,Maharashtra,4G,BATCH_2
CDR003965,SUB00042,2025-03-05 20:40:00,Voice,1434,Assam,4G,BATCH_3
CDR003966,SUB00198,2025-05-26 03:49:00,Data,2621,UP West,3G,BATCH_3
CDR003967,SUB00144,2025-01-09 11:57:00,SMS,3398,UP East,5G,BATCH_1
CDR003968,SUB00598,2025-02-16 14:05:00,Data,2318,UP West,4G,BATCH_1
CDR003969,SUB00234,2025-05-13 10:54:00,SMS,1878,Mumbai,3G,BATCH_1
CDR003970,SUB00987,2025-06-12 02:49:00,SMS,817,Odisha,5G,BATCH_3
CDR003971,SUB00057,2025-06-25 11:22:00,Data,2667,Madhya Pradesh,5G,BATCH_2
CDR003972,SUB00690,2025-03-23 08:18:00,Voice,1853,North East,5G,BATCH_3
CDR003973,SUB00467,2025-04-30 22:32:00,Data,2213,Himachal Pradesh,3G,BATCH_3
CDR003974,SUB00748,2025-02-04 03:48:00,Voice,3042,Delhi,4G,BATCH_1
CDR003975,SUB00010,2025-03-12 00:49:00,Data,1281,Assam,3G,BATCH_1
CDR003976,SUB00303,2025-04-14 03:44:00,SMS,1513,Maharashtra,4G,BATCH_3
CDR003977,SUB00914,2025-03-13 03:56:00,Voice,2852,UP East,5G,BATCH_2
CDR003978,SUB00084,2025-05-14 13:16:00,SMS,620,Bihar,3G,BATCH_2
CDR003979,SUB00970,2025-05-08 01:44:00,SMS,2315,Jammu & Kashmir,4G,BATCH_2
CDR003980,SUB00825,2025-01-05 03:32:00,SMS,1919,Mumbai,3G,BATCH_1
CDR003981,SUB00475,2025-01-13 22:18:00,Data,1213,Gujarat,3G,BATCH_2
CDR003982,SUB00316,2025-04-07 21:27:00,Data,2329,Andhra Pradesh,4G,BATCH_3
CDR003983,SUB00616,2025-06-23 01:48:00,Voice,2627,Delhi,4G,BATCH_1
CDR003984,SUB00104,2025-04-29 14:39:00,Data,3043,North East,5G,BATCH_3
CDR003985,SUB00414,2025-05-27 05:18:00,SMS,101,UP East,5G,BATCH_1
CDR003986,SUB00958,2025-06-24 06:03:00,Voice,2105,Bihar,4G,BATCH_1
CDR003987,SUB00086,2025-03-09 11:44:00,SMS,3350,Madhya Pradesh,3G,BATCH_3
CDR003988,SUB00171,2025-04-29 11:38:00,Voice,3355,Assam,3G,BATCH_1
CDR003989,SUB00248,2025-04-28 08:12:00,Data,3462,Kerala,4G,BATCH_2
CDR003990,SUB00481,2025-03-17 00:52:00,Data,1364,Haryana,4G,BATCH_1
CDR003991,SUB00897,2025-06-16 21:09:00,Voice,515,Karnataka,4G,BATCH_2
CDR003992,SUB00069,2025-01-30 18:53:00,Voice,2631,Kerala,3G,BATCH_2
CDR003992,SUB00069,2025-01-30 18:53:00,Voice,2631,Kerala,3G,BATCH_4
CDR003993,SUB00105,2025-03-05 23:25:00,Data,2398,Haryana,3G,BATCH_1
CDR003994,SUB00132,2025-02-15 02:43:00,SMS,1094,Punjab,5G,BATCH_2
CDR003995,SUB00449,2025-06-17 07:47:00,SMS,3353,Haryana,5G,BATCH_2
CDR003996,SUB00324,2025-04-19 03:07:00,SMS,455,Maharashtra,4G,BATCH_3
CDR003997,SUB00585,2025-06-06 09:17:00,Data,590,Bihar,5G,BATCH_1
CDR003998,SUB00872,2025-03-26 10:13:00,SMS,3136,UP West,5G,BATCH_1
CDR003999,SUB00131,2025-06-14 19:23:00,Voice,2196,Tamil Nadu,4G,BATCH_3
CDR004000,SUB00873,2025-06-18 09:02:00,Voice,3282,Haryana,3G,BATCH_1
CDR004001,SUB00380,2025-06-01 07:52:00,SMS,2103,Delhi,5G,BATCH_1
CDR004002,SUB00755,2025-06-10 10:56:00,Data,712,North East,5G,BATCH_1
CDR004003,SUB00949,2025-05-07 10:02:00,SMS,2943,Maharashtra,5G,BATCH_1
CDR004004,SUB00904,2025-06-11 14:51:00,Voice,1487,Rajasthan,4G,BATCH_1
CDR004005,SUB00288,2025-06-30 22:30:00,SMS,2011,Assam,4G,BATCH_2
CDR004006,SUB00281,2025-05-25 12:16:00,Data,1014,Delhi,4G,BATCH_2
CDR004007,SUB00055,2025-01-13 13:00:00,SMS,2337,Jammu & Kashmir,5G,BATCH_1
CDR004008,SUB00560,2025-04-22 04:47:00,Data,1883,Madhya Pradesh,4G,BATCH_1
CDR004009,SUB00608,2025-02-28 17:22:00,Data,3554,UP East,5G,BATCH_2
CDR004009,SUB00608,2025-02-28 17:22:00,Data,3554,UP East,5G,BATCH_4
CDR004010,SUB00104,2025-02-05 03:01:00,SMS,109,Odisha,3G,BATCH_2
CDR004011,SUB00363,2025-02-20 19:27:00,Voice,389,Bihar,3G,BATCH_3
CDR004012,SUB00630,2025-02-26 04:53:00,Data,3054,Rajasthan,4G,BATCH_1
CDR004013,SUB00147,2025-04-12 04:23:00,Data,3262,Tamil Nadu,5G,BATCH_2
CDR004014,SUB00128,2025-06-25 12:49:00,Voice,901,Kerala,4G,BATCH_1
CDR004015,SUB00237,2025-06-24 22:49:00,Data,1227,Gujarat,5G,BATCH_3
CDR004016,SUB00957,2025-05-16 08:17:00,Voice,1893,Jammu & Kashmir,5G,BATCH_2
CDR004017,SUB00947,2025-03-04 13:05:00,SMS,2432,Rajasthan,5G,BATCH_2
CDR004018,SUB00345,2025-03-20 19:44:00,Data,1461,Andhra Pradesh,4G,BATCH_2
CDR004019,SUB00897,2025-01-30 05:28:00,Data,800,Tamil Nadu,4G,BATCH_3
CDR004020,SUB00698,2025-06-18 04:28:00,Data,446,North East,3G,BATCH_1
CDR004021,SUB00955,2025-06-24 08:57:00,Voice,671,Haryana,5G,BATCH_1
CDR004022,SUB00682,2025-02-03 15:24:00,Voice,1900,Bihar,4G,BATCH_3
CDR004022,SUB00682,2025-02-03 15:24:00,Voice,1900,Bihar,4G,BATCH_4
CDR004023,SUB00683,2025-03-12 01:17:00,Data,1605,UP West,5G,BATCH_2
CDR004024,SUB00168,2025-05-22 12:14:00,Data,335,Tamil Nadu,3G,BATCH_2
CDR004024,SUB00168,2025-05-22 12:14:00,Data,335,Tamil Nadu,3G,BATCH_4
CDR004025,SUB00140,2025-02-03 17:45:00,Data,673,Delhi,4G,BATCH_3
CDR004026,SUB00652,2025-03-28 18:22:00,Voice,3258,North East,5G,BATCH_1
CDR004027,SUB00954,2025-04-18 15:30:00,SMS,757,Haryana,5G,BATCH_1
CDR004028,SUB00272,2025-02-25 07:52:00,Data,1881,Haryana,5G,BATCH_1
CDR004029,SUB00533,2025-02-25 19:26:00,Data,2379,Punjab,3G,BATCH_2
CDR004030,SUB00013,2025-02-05 12:00:00,SMS,1816,Punjab,3G,BATCH_2
CDR004031,SUB00644,2025-06-10 08:44:00,Data,1588,Himachal Pradesh,5G,BATCH_2
CDR004032,SUB00949,2025-03-29 06:55:00,SMS,289,Madhya Pradesh,4G,BATCH_2
CDR004033,SUB00993,2025-01-07 11:11:00,Voice,2305,Himachal Pradesh,5G,BATCH_1
CDR004034,SUB00465,2025-02-26 00:42:00,Data,1490,Delhi,4G,BATCH_3
CDR004035,SUB00239,2025-04-30 14:54:00,Voice,441,Kerala,5G,BATCH_2
CDR004036,SUB00911,2025-03-12 02:47:00,SMS,2128,UP West,3G,BATCH_1
CDR004037,SUB00465,2025-06-21 11:38:00,Data,3407,Mumbai,5G,BATCH_1
CDR004038,SUB00734,2025-01-05 00:38:00,Voice,1943,Kerala,3G,BATCH_1
CDR004039,SUB00644,2025-05-03 02:55:00,Voice,3095,Tamil Nadu,5G,BATCH_3
CDR004040,SUB00999,2025-03-13 11:11:00,Voice,2452,Telangana,5G,BATCH_2
CDR004041,SUB00791,2025-01-10 04:15:00,Voice,318,UP West,5G,BATCH_3
CDR004042,SUB00476,2025-03-31 03:29:00,SMS,1834,Andhra Pradesh,3G,BATCH_1
CDR004043,SUB00015,2025-05-22 16:34:00,Voice,3263,Bihar,3G,BATCH_3
CDR004044,SUB00069,2025-04-30 10:00:00,Voice,3267,Rajasthan,3G,BATCH_1
CDR004045,SUB00049,2025-04-24 16:40:00,Data,1743,Assam,5G,BATCH_2
CDR004046,SUB00801,2025-05-05 10:21:00,Data,2226,UP West,3G,BATCH_3
CDR004047,SUB00772,2025-01-25 09:21:00,Voice,1225,Andhra Pradesh,4G,BATCH_1
CDR004048,SUB00401,2025-04-16 19:18:00,Data,1621,Kerala,4G,BATCH_1
CDR004049,SUB00979,2025-03-28 03:34:00,Voice,1189,Kerala,3G,BATCH_2
CDR004050,SUB00941,2025-02-27 20:35:00,SMS,3145,Maharashtra,4G,BATCH_1
CDR004051,SUB00706,2025-03-08 12:09:00,Voice,2004,West Bengal,4G,BATCH_3
CDR004052,SUB00303,2025-06-04 06:54:00,Data,1183,Tamil Nadu,4G,BATCH_3
CDR004053,SUB00387,2025-04-25 08:02:00,SMS,2287,Maharashtra,5G,BATCH_3
CDR004054,SUB00430,2025-05-25 16:47:00,Data,3433,Madhya Pradesh,5G,BATCH_2
CDR004055,SUB00636,2025-01-20 02:03:00,SMS,2654,Bihar,4G,BATCH_3
CDR004056,SUB00440,2025-03-16 02:32:00,SMS,2569,Gujarat,5G,BATCH_3
CDR004057,SUB00626,2025-03-23 06:29:00,SMS,224,Karnataka,3G,BATCH_2
CDR004058,SUB00900,2025-01-29 13:47:00,SMS,1469,Maharashtra,5G,BATCH_3
CDR004059,SUB00151,2025-03-08 07:59:00,SMS,2248,Mumbai,4G,BATCH_2
CDR004059,SUB00151,2025-03-08 07:59:00,SMS,2248,Mumbai,4G,BATCH_4
CDR004060,SUB00041,2025-05-04 20:37:00,Voice,1603,Madhya Pradesh,3G,BATCH_3
CDR004061,SUB00383,2025-04-11 18:11:00,SMS,2865,Himachal Pradesh,3G,BATCH_1
CDR004062,SUB00793,2025-02-26 21:46:00,Voice,1933,Haryana,4G,BATCH_2
CDR004063,SUB00373,2025-04-10 15:11:00,Voice,642,Gujarat,3G,BATCH_1
CDR004064,SUB00350,2025-04-28 21:32:00,Data,1439,Himachal Pradesh,3G,BATCH_2
CDR004065,SUB00723,2025-03-20 05:21:00,SMS,1569,Mumbai,3G,BATCH_3
CDR004066,SUB00742,2025-01-01 10:58:00,SMS,3332,Jammu & Kashmir,3G,BATCH_2
CDR004067,SUB00048,2025-06-28 06:01:00,Voice,1110,Karnataka,3G,BATCH_3
CDR004068,SUB00670,2025-02-18 04:37:00,Data,1333,Bihar,5G,BATCH_3
CDR004069,SUB00912,2025-06-23 19:54:00,SMS,3556,Odisha,3G,BATCH_3
CDR004070,SUB00045,2025-04-20 01:01:00,SMS,1125,West Bengal,3G,BATCH_2
CDR004071,SUB00254,2025-04-24 01:03:00,SMS,3013,Himachal Pradesh,3G,BATCH_3
CDR004072,SUB00500,2025-03-21 09:12:00,SMS,2303,Odisha,3G,BATCH_3
CDR004073,SUB00846,2025-04-08 07:32:00,Data,1887,Bihar,3G,BATCH_1
CDR004074,SUB00914,2025-05-03 22:31:00,SMS,3419,Mumbai,5G,BATCH_2
CDR004075,SUB00384,2025-05-09 13:27:00,Voice,2154,Kerala,4G,BATCH_3
CDR004076,SUB00315,2025-01-18 08:10:00,SMS,2082,Madhya Pradesh,3G,BATCH_3
CDR004077,SUB00112,2025-06-04 16:32:00,SMS,719,Bihar,3G,BATCH_3
CDR004078,SUB00586,2025-02-14 02:40:00,Voice,568,Haryana,5G,BATCH_1
CDR004079,SUB00600,2025-05-15 05:07:00,SMS,2316,Mumbai,3G,BATCH_2
CDR004080,SUB00126,2025-02-24 04:42:00,Data,37,UP East,5G,BATCH_2
CDR004081,SUB00265,2025-03-31 13:29:00,SMS,301,Madhya Pradesh,5G,BATCH_2
CDR004082,SUB00974,2025-04-29 20:44:00,SMS,1609,Mumbai,4G,BATCH_2
CDR004083,SUB00604,2025-03-01 18:05:00,Voice,1656,Maharashtra,5G,BATCH_2
CDR004084,SUB00669,2025-04-13 15:58:00,Data,1853,West Bengal,4G,BATCH_2
CDR004085,SUB00395,2025-04-13 08:30:00,SMS,201,Jammu & Kashmir,4G,BATCH_1
CDR004085,SUB00395,2025-04-13 08:30:00,SMS,201,Jammu & Kashmir,4G,BATCH_4
CDR004086,SUB00688,2025-03-29 20:08:00,Data,1794,UP East,4G,BATCH_2
CDR004087,SUB00073,2025-05-06 11:03:00,SMS,2357,Andhra Pradesh,5G,BATCH_3
CDR004088,SUB00138,2025-06-01 17:32:00,SMS,598,Odisha,4G,BATCH_2
CDR004089,SUB00146,2025-02-12 00:27:00,Voice,2823,Jammu & Kashmir,4G,BATCH_3
CDR004089,SUB00146,2025-02-12 00:27:00,Voice,2823,Jammu & Kashmir,4G,BATCH_4
CDR004090,SUB00912,2025-06-05 05:38:00,Data,1924,Maharashtra,3G,BATCH_3
CDR004091,SUB00804,2025-06-25 08:02:00,Voice,1566,Assam,3G,BATCH_2
CDR004092,SUB00984,2025-04-21 06:37:00,Voice,1016,Punjab,3G,BATCH_2
CDR004093,SUB00199,2025-01-23 17:44:00,Voice,2331,Gujarat,3G,BATCH_1
CDR004094,SUB00112,2025-01-29 16:16:00,Data,97,West Bengal,4G,BATCH_2
CDR004095,SUB00332,2025-03-29 16:31:00,SMS,1531,Kerala,5G,BATCH_2
CDR004096,SUB00584,2025-04-11 03:21:00,Voice,1142,Haryana,4G,BATCH_3
CDR004097,SUB00260,2025-03-30 14:45:00,Data,874,UP West,3G,BATCH_2
CDR004098,SUB00901,2025-05-20 06:41:00,Data,1878,Karnataka,5G,BATCH_1
CDR004099,SUB00993,2025-04-12 13:58:00,Data,1779,Gujarat,5G,BATCH_1
CDR004100,SUB00556,2025-05-28 11:45:00,Data,2210,Bihar,5G,BATCH_2
CDR004101,SUB00670,2025-05-17 04:20:00,Data,1595,Delhi,5G,BATCH_1
CDR004102,SUB00768,2025-05-30 03:49:00,Data,1780,Kerala,4G,BATCH_2
CDR004103,SUB00314,2025-06-12 15:26:00,Data,698,Himachal Pradesh,3G,BATCH_2
CDR004104,SUB00701,2025-05-18 09:08:00,SMS,2161,Madhya Pradesh,3G,BATCH_2
CDR004105,SUB00469,2025-02-18 13:30:00,Data,2987,Andhra Pradesh,3G,BATCH_1
CDR004106,SUB00005,2025-02-03 20:59:00,SMS,3340,Karnataka,5G,BATCH_1
CDR004107,SUB00636,2025-03-22 23:47:00,Data,3548,Kerala,3G,BATCH_1
CDR004108,SUB00677,2025-04-27 05:06:00,Voice,518,Madhya Pradesh,5G,BATCH_1
CDR004109,SUB00650,2025-03-12 11:46:00,SMS,712,UP East,5G,BATCH_2
CDR004110,SUB00188,2025-02-08 01:06:00,SMS,1388,Bihar,4G,BATCH_1
CDR004111,SUB00242,2025-06-04 06:43:00,SMS,159,North East,3G,BATCH_2
CDR004112,SUB00135,2025-04-09 04:20:00,Voice,2769,Jammu & Kashmir,3G,BATCH_2
